Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / International,Price / International,Compare At Price / International,Status
1oz-perth-mint-gold-cast-bar,1oz Perth Mint Gold Cast Bar,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">1oz Perth Mint Gold Cast Bar</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Perth mint</li>
<li data-mce-fragment=""1"">999.9% pure gold. XRF tested</li>
</ul>
<p data-mce-fragment=""1"">Price: $2,560.00 </p>
<p data-mce-fragment=""1"">Item number: N5000-19</p>",Once Loved Treasures,,,"Bullion, Gold coins",TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,2560,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7199.jpg?v=1663039677,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
1oz-perth-mint-gold-cast-bar,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7197.jpg?v=1663039677,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1oz-perth-mint-gold-cast-bar,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7198.jpg?v=1663039677,3,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroo-1-ounce-gold-minted-bar,KANGAROO 1 OUNCE GOLD MINTED BAR,"<p data-mce-fragment=""1""><br></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Perth mint</li>
<li data-mce-fragment=""1"">999.9% pure gold. XRF tested</li>
<li data-mce-fragment=""1"">Tamper-evident packaging with serial number</li>
</ul>
<p data-mce-fragment=""1"">Price: $2,584.00 </p>
<p data-mce-fragment=""1"">Item number: N5000-18</p>",Once Loved Treasures,,,"Bullion, Gold coins",TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,2584,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7189.jpg?v=1663039263,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
kangaroo-1-ounce-gold-minted-bar,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7190.jpg?v=1663039263,2,,,,,,,,,,,,,,,,,,,,,,,,,,
icbc-dragon-phoenix-18-gram-gold-bar,ICBC DRAGON PHOENIX 18 GRAM GOLD BAR,"<p data-mce-fragment=""1"">ICBC DRAGON PHOENIX 18 GRAM GOLD BAR</p>
<p data-mce-fragment=""1"">PURITY: 999.9</p>
<p data-mce-fragment=""1"">Weight: 18 grams</p>
<p data-mce-fragment=""1"">Comes with clear protector as pictured. Can demonstrate purity with our XRF tester.</p>
<p data-mce-fragment=""1"">Price: $1,460.00 </p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Item number: N5000-21</span></p>",Once Loved Treasures,,,"Bullion, Gold coins",TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,1460,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7188.jpg?v=1663038708,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
icbc-dragon-phoenix-18-gram-gold-bar,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/IMG_7186.jpg?v=1663038709,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-opal-pendent-and-curb-chain,9CT GOLD OPAL PENDENT AND CURB CHAIN,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">4.5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL DIMEMSIONS OF PENDANT  </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LENGTH 3CM X WIDTH 2MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Triplett opal pendent with nice colours.</p>
<p data-mce-fragment=""1"">Exceptional value at : $395.00 </p>
<p data-mce-fragment=""1"">Item number 25794</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However, one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,opal,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,395,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25794_c_Opal.jpg?v=1662872898,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-gold-opal-pendent-and-curb-chain,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25794_d_Opal.jpg?v=1662872898,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,9CT GOLD DIAMOND RING,"<table width=""562"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK AND XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">375 (9ct)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2.5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Excellent</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">N SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> Exceptional value at : $295.00</p>
<p data-mce-fragment=""1"">Item number 26079</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"diamond rings, Engagement Ring, Under $500, Wedding Ring",TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,295,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079_0f38b89d-111f-4c40-95eb-3e3d90e31505.jpg?v=1662872420,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.g_2f82c9f3-9106-40aa-873b-e21df3d9422e.jpg?v=1662872420,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.b.jpg?v=1662872420,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.c.jpg?v=1662872420,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.d_69d70df9-7657-406e-984e-7fa4f0681673.jpg?v=1662872420,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.e_86c31b63-60e7-4af8-8299-51834659f6f9.jpg?v=1662872420,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-12,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079.f_7c93c9aa-4413-4092-a508-2c3f6eae435e.jpg?v=1662872420,7,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-11,9CT GOLD DIAMOND RING,"<h1 data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></h1>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK AND XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">375 (9ct)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2.5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Excellent</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">K SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> Exceptional value at : $295.00</p>
<p data-mce-fragment=""1"">Item number 26077</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"9ct, 9ct Gold, diamond rings, Engagement Ring, Solid 9ct gold, Under $500, Wedding Ring",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,295,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.jpg?v=1662872137,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-gold-diamond-ring-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.f.jpg?v=1662872137,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.b.jpg?v=1662872137,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.c.jpg?v=1662872138,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.d.jpg?v=1662872138,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-11,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26077_2.e.jpg?v=1662872138,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,"9ct Yellow Gold, Almandine Garnet and Diamond Ring","<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK AND XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">375 (9ct)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Excellent</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">P SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">One 9 carat yellow gold (stamped) cast production ladies ‘halo-style’ ring, of foreign make, with one oval faceted Almandine garnet set in a sixteen-claw setting. Sixteen round brilliant-cut diamonds are bead-set around the centre setting. Pieced design on gallery. Shank: tapered, slightly rounded profile; shoulders becoming raised. Polished finish with rhodium plating around diamonds.</p>
<p data-mce-fragment=""1"">Weight: 4.87grams; thickness of shank at base 1.0mm, width at base 2.8mm to 5.0mm before raised double bars across shoulders.</p>
<p data-mce-fragment=""1""> Garnet: oval faceted, approx 9.0 x 7.0mm, Colour: deep brownish red</p>
<p data-mce-fragment=""1"">Diamonds: round brilliant-cut, estimated as 16 = approx 0.16ct, Colour: I/J and Clarity SI</p>
<p data-mce-fragment=""1""> Comes with independent valuation</p>
<p data-mce-fragment=""1"">Exceptional value at : $895.00</p>
<p data-mce-fragment=""1"">Item number 25988</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"Almandine garnet, antique, Antique inspired rings, Antique jewellery, Garnet, vintage jewellery",TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,895,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_15623800-aa4e-472d-a9d9-4c95149b1c79.jpg?v=1662871746,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_b_ce2d6db0-2e96-405e-8c3d-45bdf3ab6af2.jpg?v=1662871746,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_i.jpg?v=1662871747,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_c_b07475f9-7330-477e-8abb-f80485b8e9f8.jpg?v=1662871748,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_d_0ed7931e-8df5-402a-ab4c-910b6c7d3f68.jpg?v=1662871748,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_e_7b554e6d-b286-4848-aa03-ab67faf260b3.jpg?v=1662871748,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_f_d070d21f-3d94-47b8-8f86-a0e8aaa3363f.jpg?v=1662871748,7,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_g_71cac3b6-464c-456f-b4ad-ab9e7671651b.jpg?v=1662871748,8,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-almandine-garnet-and-diamond-ring,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/25988_h_360b7d70-edae-4f9b-a69e-d258dfb315ea.jpg?v=1662871748,9,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,9CT GOLD DIAMOND RING,"<table width=""562"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK AND XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">375 (9ct)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Excellent</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">N SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> Exceptional value at : $295.00</p>
<p data-mce-fragment=""1"">Item number 26048</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"9ct, 9ct Gold, Engagement Ring, Solid 9ct gold, Under $500, Wedding Ring",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,295,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048_0a6078f9-f679-4da4-b216-5789522abcc8.jpg?v=1662871086,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.h.jpg?v=1662871086,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.b.jpg?v=1662871086,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.c.jpg?v=1662871087,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.d.jpg?v=1662871087,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.e.jpg?v=1662871087,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.f.jpg?v=1662871087,7,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26048.g.jpg?v=1662871087,8,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,9CT GOLD DIAMOND RING,"<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK AND XRF TESTED</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">375 (9ct)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2.5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Excellent</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">RING SIZE</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">M SEE IMAGES</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1""> Exceptional value at : $295.00</p>
<p data-mce-fragment=""1"">Item number 26050</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Rings,Rings,"9ct, 9ct Gold, Diamond, diamond rings, diamonds, Engagement Ring, Solid 9ct gold, Under $500, Wedding Ring",TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,295,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050_54616b82-5b0d-4f88-9ada-321ca11498d0.jpg?v=1662870898,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.h.jpg?v=1662870898,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.b.jpg?v=1662870898,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.c.jpg?v=1662870898,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.d.jpg?v=1662870898,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.e.jpg?v=1662870898,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-diamond-ring-9,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26050.f.jpg?v=1662870898,7,,,,,,,,,,,,,,,,,,,,,,,,,,
